date,return_day+1,close,volume,volatility_14
2017-10-31,0.04492536417130322,6450.02162843,24118456.124153,0.03687509617364759
2017-11-01,0.04231715680484527,6739.791199,30821269.442537,0.03751064026495288
2017-11-02,0.014143772216369976,7025.0,74401788.913629,0.03818232950399659
2017-11-03,0.033917432608136844,7124.35999982,42603430.778345,0.03674372888836253
2017-11-04,0.0017876916997037196,7365.99999999,36762707.584537,0.03701762995226108
2017-11-05,-0.06087376076371365,7379.16813705,32231637.398836,0.03665466345027456
2017-11-06,0.022352624039379654,6929.97042124,47092577.364804,0.041583342868521445
2017-11-07,0.04589024177483303,7084.87344467,29114065.737518,0.03489251532050231
2017-11-08,-0.05263157894608994,7409.99999999,68447769.287297,0.035351810086842926
2017-11-09,-0.06791962712962962,7020.0,44561094.134016,0.040033355618896614
2017-11-10,-0.03716897853924295,6543.20421755,90827394.139463,0.04481974705011579
2017-11-11,-0.07380952387138706,6300.00000041,82349719.452908,0.04641576904335593
2017-11-12,0.1098163901475746,5834.99999999,170040869.59164,0.04675470266956773
2017-11-13,0.012220866784101947,6475.7786365,113649124.66403,0.05557486040004538
2017-11-14,0.10987184071478917,6554.91826454,44315475.662529,0.05392874190839749
2017-11-15,0.08011989687261756,7275.1192,67128214.469818,0.06027872926739316
2017-11-16,-0.02169647030703259,7858.00100004,83626670.641329,0.0627710315830678
2017-11-17,0.01073037746936878,7687.51011467,69824314.893926,0.0633103998331995
2017-11-18,0.03732303732303732,7770.0,44817158.422224,0.06286156623977385
2017-11-19,0.023449131514888366,8060.0,41462129.384962,0.06340992564090367
2017-11-20,-0.017214207783952995,8249.00000001,34280280.986163,0.06027567095607605
2017-11-21,0.013154750842481855,8107.0,67393997.555178,0.060788520426610364
2017-11-22,-0.026011052386811784,8213.64556508,35871100.193125,0.059982202831790746
2017-11-23,0.02486625000000009,8000.0,44926073.522192,0.05827521547964961
2017-11-24,0.06221177641472719,8198.93,57726796.506578,0.05371724857563749
2017-11-25,0.06606230193018714,8709.0,55753752.55269,0.05248279888652089
2017-11-26,0.04595518576889801,9284.33658751,69116873.941227,0.04509168015265361
2017-11-27,0.017399727990705216,9711.00000013,79743097.65321,0.03982375812907717
2017-11-28,-0.018013089210852762,9879.96875865,61246815.565514,0.03966891207908031
2017-11-29,0.021199424896928498,9702.0,255694366.39002,0.034338068470739454
2017-11-30,0.07995941753195113,9907.67682035,139091071.86224,0.029899515682193397
2017-12-01,0.018308357811051668,10699.888888,76715777.337918,0.032021035961472266
2017-12-02,0.025625843824927053,10895.7862823,73453885.354546,0.031836391651279786
2017-12-03,0.038031319917945616,11174.99999992,118265649.11227,0.031638259340776936
2017-12-04,0.005615409969827567,11600.0,62134737.343657,0.031855601888451636
2017-12-05,0.1642300767148699,11665.13875565,56783902.300805,0.030055867682701683
2017-12-06,0.2196173200810272,13580.90538838,141297888.00586,0.04709416917446764
2017-12-07,-0.04321725974526702,16563.50743405,244169690.64637,0.06423530086090232
2017-12-08,-0.07303645305118711,15847.67803098,230420652.31763,0.06909199588631712
2017-12-09,0.014689709879252222,14690.2198385,137360332.40278,0.07635851873036062
2017-12-10,0.1055241863053491,14906.01490599,162397487.41352,0.07627266201986749
2017-12-11,-0.015229116406617837,16478.96,141877409.19868,0.07844820301132396
2017-12-12,-0.019780626072342655,16227.9999999,144285571.10476,0.0796826768873872
2017-12-13,0.031088765970327614,15907.0,150292580.36163,0.07978097083068998
2017-12-14,0.06941249195059007,16401.52900029,137992588.72553,0.07965796535880695
2017-12-15,0.09595210946408206,17540.0,150193595.85286,0.07929378956780611
2017-12-16,-0.013723144167403611,19223.0,117335298.74412,0.08046936552125193
2017-12-17,-0.0015119809834011066,18959.19999967,140092326.44647,0.08184276057108421
2017-12-18,-0.08560424368145425,18930.53404981,152446347.02492,0.0826452493542696
2017-12-19,-0.04852686308437226,17309.99999999,193311486.52772,0.08880723351071285
2017-12-20,-0.07146326654523372,16470.0,234537121.84674,0.08241847724427069
2017-12-21,-0.13378250240371414,15293.0,186951564.06661,0.061349522907808235
2017-12-22,0.044004905605234734,13247.06419074,396038503.84234,0.06997582256331625
2017-12-23,-0.02263195950180763,13830.0,162555092.92983,0.0689038530369057
2017-12-24,0.00895169043642774,13517.00000009,172488515.64539,0.06892761403178754
2017-12-25,0.15120147714638055,13637.99999972,83950439.713653,0.061473911469799705
2017-12-26,-0.02102381798106545,15700.085745,125250306.98157,0.0752691242481768
2017-12-27,-0.06913880644250125,15370.01000001,124139342.61595,0.0752953100119019
2017-12-28,-0.0001266222700239128,14307.3458536,130806984.96319,0.0768773588997393
2017-12-29,-0.1365628290404769,14305.53422499,100213730.25999,0.07374372952921983
2017-12-30,0.11475226813030215,12351.93000029,164673298.68738,0.0737540288264378
2017-12-31,-0.03032843382836181,13769.34198361,94241790.44347,0.08313872316087402
2018-01-01,0.10382621705045514,13351.7394064,78833063.078719,0.0830186802889949
2018-01-02,0.027954946396371305,14738.00000001,109224074.69754,0.08709498630064447
2018-01-03,-0.00995146594719476,15150.0,106036383.51469,0.08674982064576173
2018-01-04,0.12832418931835488,14999.2352909,100946549.73787,0.0845147556574414
2018-01-05,0.013869510137674235,16924.0,127071935.80705,0.08109892288348758
2018-01-06,-0.0573640447837348,17158.72758957,76125226.327979,0.08083114797361794
2018-01-07,-0.07738279376229329,16174.43357169,72935547.105704,0.08270229058541337
2018-01-08,-0.035834280100084936,14922.81071439,132386233.27782,0.08640632954065412
2018-01-09,0.03238361408873436,14388.06253537,79106643.468573,0.07679682181476417
2018-01-10,-0.10517869410865766,14854.0,109754014.55468,0.07718483153149035
2018-01-11,0.0391863056201005,13291.67567771,131799939.74552,0.0802207758809029
2018-01-12,0.028414253606406925,13812.52734302,67634697.851652,0.08098555327802943
2018-01-13,-0.04540654684870171,14204.99999789,46584640.495383,0.07087100598817511
2018-01-14,0.001474926253687281,13560.0,65638686.272321,0.06581282218148203
2018-01-15,-0.18242282908836527,13580.0,53535285.42452,0.06519823226525857
2018-01-16,-0.005996979871384589,11102.69798098,198203240.6128,0.07530358294020387
2018-01-17,-0.0023663430384441853,11036.11532467,170671826.8403,0.0742743823261148
2018-01-18,0.0363795782021652,11010.00009,119824231.84062,0.07437860238489395
2018-01-19,0.11740335851125794,11410.53924928,60647072.418535,0.06363763101316122
2018-01-20,-0.09726728388307604,12750.17487957,83448831.482163,0.07379830134611191
2018-01-21,-0.06455256298870549,11510.0,77777897.885063,0.07615452387203248
2018-01-22,0.0037865686635087936,10767.0,92371635.394113,0.07550063083816473
2018-01-23,0.05376039793751697,10807.7699848,72381369.277563,0.07561483896651662
2018-01-24,-0.019171038525568895,11388.8,53417007.865987,0.07690319691024514
2018-01-25,-0.008160363552304761,11170.46487644,43995430.318203,0.07253499964190303
2018-01-26,0.036216296252790325,11079.309822,68040992.544272,0.07116773339221687
2018-01-27,0.03217948132664761,11480.56138879,44932560.260247,0.07154779217211144
2018-01-28,-0.0525738316369081,11849.99989962,48878713.473869,0.07181505708460166
2018-01-29,-0.09312021466910136,11227.0,35761454.807131,0.07276782376506624
2018-01-30,0.00782959220804913,10181.53934991,67375546.228963,0.059232164131722255
2018-01-31,-0.10346555856677575,10261.25665107,42316889.544944,0.05932110598116606
2018-02-01,-0.03560709902500958,9199.57000007,57494536.756159,0.06504388453514964
2018-02-02,0.03881992118986766,8872.00000009,100201900.72844,0.06386469537193283
2018-02-03,-0.1137536526763151,9216.41034089,51414495.727375,0.05392650380239278
2018-02-04,-0.14789526458006352,8168.01000005,53690353.476276,0.055853348703725346
2018-02-05,0.10977011477586207,6960.0,120383256.53706,0.06443881154176172
2018-02-06,-0.02014509539789855,7723.99999884,153123114.49307,0.07405153595586297
2018-02-07,0.09005876838582716,7568.39928201,92900223.399824,0.07087165723648611
2018-02-08,0.052401625099393945,8250.0,57792265.352506,0.07743299320857815
2018-02-09,-0.01403911741434516,8682.31340707,42846194.616737,0.07971669392240692
2018-02-10,-0.05728939819585699,8560.42138972,53070135.402707,0.07839059395305675
2018-02-11,0.10408921933085491,8070.0,36772320.677687,0.0776438908056345
2018-02-12,-0.045946312756453445,8910.0,33126284.390374,0.08425058646149236
2018-02-13,0.1140366017254637,8500.61835334,31293751.677267,0.08170570321217888
2018-02-14,0.05638859747023406,9469.99998292,37263750.946118,0.088131855590388
2018-02-15,0.015693723024789996,10004.0,51604899.336311,0.0842545062379376
2018-02-16,0.08739297258250178,10161.00000514,30062234.361222,0.08325857920956024
2018-02-17,-0.06063897185175127,11049.0,41193022.43693,0.08540117468003705
2018-02-18,0.07486270352049829,10379.00000001,51229772.144017,0.08019130160786388
2018-02-19,0.005482707522483032,11155.99999985,33452377.076487,0.06489738853188902
2018-02-20,-0.06918901335328576,11217.16508497,51451610.460097,0.06170862961375065
2018-02-21,-0.0570365833952553,10441.06050012,66377090.386978,0.06594395185510943
2018-02-22,0.030846655137111822,9845.53808217,56575837.76165,0.06653694639956628
2018-02-23,-0.0442634128297954,10149.24000003,44982531.925189,0.06584394240258042
2018-02-24,-0.014515692830927907,9700.0,41772803.848891,0.06728510759865161
2018-02-25,0.08147661298388575,9559.19777954,24996319.767008,0.06487207141433839
2018-02-26,0.02429138291260946,10338.04883746,37444837.677279,0.06270406838605416
2018-02-27,-0.025224539264826595,10589.17434034,36852886.425201,0.06043954053093962
2018-02-28,0.05955369054741566,10322.06729641,33726412.58637,0.054494592195479814
2018-03-01,0.007813933605046897,10936.78449799,27817545.131465,0.05471893728123284
2018-03-02,0.0379919190787148,11022.24380591,25434092.038258,0.0546716316265028
2018-03-03,0.005209789299590373,11441.00000065,23739477.586728,0.05053568095793884
2018-03-04,-0.005704499893608217,11500.60520003,17647922.485175,0.047032274216934546
2018-03-05,-0.061300857257371555,11434.99999889,24901651.745496,0.04303040008610606
2018-03-06,-0.07680442168074386,10734.02469622,37276267.358262,0.04626895517185999
2018-03-07,-0.06333859830877309,9909.60413712,57144246.840109,0.04715406450894917
2018-03-08,-0.005543562368613197,9281.94370128,43154941.918718,0.04773922311707955
2018-03-09,-0.05088699898688498,9230.48866747,56492671.164133,0.046726279846241524
2018-03-10,0.08706468818153201,8760.7768,34485772.01441,0.047177695261552945
2018-03-11,-0.04433495263913323,9523.53110032,35047641.116825,0.05322615263782537
2018-03-12,0.002164673898764402,9101.30580003,40200145.324384,0.049059009039486616
2018-03-13,-0.10229212126920095,9121.00715914,29690956.609377,0.048291046115581826
2018-03-14,0.008771667242176706,8187.99998872,48654884.610393,0.05424407751207219
2018-03-15,-0.00014027770863433986,8259.8224,47669036.289991,0.05043742716430019
2018-03-16,-0.04948303313331992,8258.66373104,30293485.734963,0.05016035213020625
2018-03-17,0.04458598726114649,7850.0,32809486.258088,0.04788133039110744
2018-03-18,0.05012195121951213,8200.0,49270227.628786,0.0508845926121229
2018-03-19,0.03203908913482767,8611.0,30867203.249579,0.05438273978458976
2018-03-20,0.002116868010174411,8886.88859654,31096079.368649,0.05447614895389331
2018-03-21,-0.021749412385821176,8905.70096672,26892421.625438,0.05124232875931808
2018-03-22,0.02246242359675943,8712.00720381,25848434.005773,0.04883449167639614
2018-03-23,-0.04202949031961123,8907.7,23230776.098734,0.049311105285071315
2018-03-24,-0.009199176631305095,8533.31390908,20316440.529555,0.04868007292343546
2018-03-25,-0.040011688389309796,8454.81444718,17290811.19398,0.041604387858661294
2018-03-26,-0.04112676468764054,8116.52304613,26434106.321788,0.041326189646238555
2018-03-27,0.020669787847587218,7782.71671273,21593823.746428,0.04217196176960937
2018-03-28,-0.10866393153111276,7943.58381606,13849708.705977,0.03347470852832343
2018-03-29,-0.03427452520657448,7080.40276816,34489532.902819,0.04378941396888522
2018-03-30,0.014062261332478787,6837.72532501,35027751.490543,0.04414529493275848
2018-03-31,-0.015987991889571007,6933.87920545,18957202.511776,0.04330545665719912
2018-04-01,0.03457028308711463,6823.02040095,22954922.432952,0.040596354427948955
2018-04-02,0.05006112622671055,7058.89414772,14808465.741363,0.03893710742872291
2018-04-03,-0.08665701885142696,7412.27033867,19811522.405184,0.0408067232000402
2018-04-04,0.0007466695407634116,6769.9450882,22349003.475062,0.04510242143372297
2018-04-05,-0.023830902211105287,6774.99999999,18492360.409472,0.045374576631641045
2018-04-06,0.041801233051456554,6613.54563751,13065306.229829,0.04395690228015253
2018-04-07,0.020319303338171224,6890.0,14149413.865074,0.0463853918593574
2018-04-08,-0.03818808185348499,7030.0,8340252.1463294,0.04728892324877384
2018-04-09,0.010716824742939446,6761.53778457,15617695.07127,0.047208340804465586
2018-04-10,0.019382508412350008,6834.0,7405417.2814759,0.046770092088135824
2018-04-11,0.13831126962861018,6966.46006249,7697428.1286448,0.0467102180467035
2018-04-12,-0.00693568708197434,7929.99999855,34359542.262921,0.052197788604266854
2018-04-13,0.015365079342222199,7875.0,30649592.704763,0.05093596077876834
2018-04-14,0.045022511279152466,7995.99999982,12958802.284693,0.0509425610752081
2018-04-15,-0.03542364767831496,8356.0,17196145.752657,0.05102844037948859
2018-04-16,-0.020955334987593055,8060.0,17449234.947984,0.05245303638293971
2018-04-17,0.034607420703070435,7891.1,12532418.654109,0.05179006304010536
2018-04-18,0.015042444028267266,8164.19061751,14237112.456389,0.0448299064519082
2018-04-19,0.06914444337329706,8286.99999791,11710389.14802,0.04465863492728178
2018-04-20,0.00812641066139963,8860.0,22050729.04556,0.0452887401892038
2018-04-21,-0.015673981123392133,8931.99999846,23340304.852188,0.04505066341901298
2018-04-22,0.016262259271474067,8791.99999909,11823357.130444,0.046023577203799446
2018-04-23,0.07819305050554681,8934.97778259,9447143.885438,0.043212385845842
2018-04-24,-0.08030273129579579,9633.63095161,25024653.314253,0.04567849978191539
2018-04-25,0.04807841632787957,8860.0240739,38461430.043163,0.053795356552130975
2018-04-26,-0.03941309497200085,9286.0,21137393.154648,0.04259179083564139
2018-04-27,0.04604829560010071,8920.01000009,18317132.706367,0.04455249885834235
2018-04-28,0.009971184179309311,9330.76125733,12877750.857104,0.04558670605618773
2018-04-29,-0.021754182564271862,9423.79999636,13342531.648018,0.044588358149121946
2018-04-30,-0.016034595774062077,9218.79293079,8793026.5439363,0.04366793223284469
2018-05-01,0.019185007097075824,9070.97331262,13794052.732076,0.04341410774541885
